# Wiktionary	nav	http://wiktionary.org/	CC BY-SA
01971280-n	nav:lemma	bigaan
01971280-n	nav:lemma	neeznání
01974773-n	nav:lemma	chʼosh
01974773-n	nav:lemma	bikágí
01974773-n	nav:lemma	ntłʼizí
01976957-n	nav:lemma	chʼosh
01976957-n	nav:lemma	bikágí
01976957-n	nav:lemma	ntłʼizí
01981702-n	nav:lemma	táłtłʼááh
01981702-n	nav:lemma	chʼosh
01981702-n	nav:lemma	ntsxaaígíí
01984695-n	nav:lemma	táłtłʼááh
01984695-n	nav:lemma	chʼoshtsoh
01984695-n	nav:lemma	bideeneezí
01991028-n	nav:lemma	wónitłʼizí
01991520-n	nav:lemma	wónitłʼizí
02002075-n	nav:lemma	tsídii
02002075-n	nav:lemma	bidaanézí
02005399-n	nav:lemma	chʼídeeldlóohiitsoh
02005790-n	nav:lemma	tsídiidaashiyishí
02006656-n	nav:lemma	dááʼadeeʼii
02007558-n	nav:lemma	tsídii
02007558-n	nav:lemma	jáádnézí
02008796-n	nav:lemma	toohjįʼ
02008796-n	nav:lemma	ndiigaii
02011281-n	nav:lemma	daateel
02012849-n	nav:lemma	dééł
02018027-n	nav:lemma	tóidoozohii
02018027-n	nav:lemma	bidaaʼ
02018027-n	nav:lemma	łigaiígíí
02018795-n	nav:lemma	dééłtsoh
02021050-n	nav:lemma	tsiiyázhí
02031934-n	nav:lemma	tábąąsdísí
02033561-n	nav:lemma	daakʼį́į́ʼ
02036711-n	nav:lemma	jáádtsʼósí
02041246-n	nav:lemma	tónteel
02041246-n	nav:lemma	tsídii
02043063-n	nav:lemma	tónteel
02043063-n	nav:lemma	táshchozhii
02047614-n	nav:lemma	tsídii
02047614-n	nav:lemma	naʼałkǫ́ʼígíí
02051845-n	nav:lemma	tsídiidaatsohí
02053083-n	nav:lemma	taahilnoodii
02053584-n	nav:lemma	taahilnoodii
02054036-n	nav:lemma	tónteel
02054036-n	nav:lemma	zhį́ʼii
02054502-n	nav:lemma	tłʼiishkʼosí
02055803-n	nav:lemma	tsídii
02055803-n	nav:lemma	naʼałkʼaiʼí
02058221-n	nav:lemma	tónteel
02058221-n	nav:lemma	tsídiitsoh
02061853-n	nav:lemma	níyolgi
02061853-n	nav:lemma	naʼałkǫ́ʼígíí
02062744-n	nav:lemma	łóóʼtsoh
02064816-n	nav:lemma	łóóʼtsoh
02064816-n	nav:lemma	dootłʼizhígíí
02065726-n	nav:lemma	łóóʼtsoh
02065726-n	nav:lemma	bighą́ą́ʼ
02065726-n	nav:lemma	yílkʼidígíí
02067240-n	nav:lemma	łóóʼtsoh
02067240-n	nav:lemma	bitsiiʼ
02067240-n	nav:lemma	dikʼání
02068974-n	nav:lemma	tééh
02068974-n	nav:lemma	hóyáanii
02070430-n	nav:lemma	tééh
02070430-n	nav:lemma	hóyáanii
02071294-n	nav:lemma	łóóʼtsoh
02071294-n	nav:lemma	łizhin
02071294-n	nav:lemma	dóó
02071294-n	nav:lemma	łigaígíí
02072493-n	nav:lemma	tééh
02072493-n	nav:lemma	hóyáanii
02072493-n	nav:lemma	bíchį́į́htsahí
02072798-n	nav:lemma	tééh
02072798-n	nav:lemma	hóyáaniitsoh
02073831-n	nav:lemma	béégashiitsoh
02073831-n	nav:lemma	naʼałkǫ́ǫ́ʼígíí
02074367-n	nav:lemma	táłtłʼááh
02074367-n	nav:lemma	ayání
02077658-n	nav:lemma	tábąąstííntsoh
02077658-n	nav:lemma	bighaaʼ
02077658-n	nav:lemma	díłchʼilígíí
02077923-n	nav:lemma	tábąąstííntsoh
02081571-n	nav:lemma	tábąąstííntsoh
02081571-n	nav:lemma	bideeʼ
02081571-n	nav:lemma	hólónígíí
02082791-n	nav:lemma	bisóodi
02082791-n	nav:lemma	bíchį́į́h
02082791-n	nav:lemma	nineezí
02084071-n	nav:lemma	łééchąąʼí
02090827-n	nav:lemma	łééchąąłgaii
02092468-n	nav:lemma	łééchąąʼí
02092468-n	nav:lemma	hadaalzheehígíí
02099029-n	nav:lemma	łééchąąʼí
02099029-n	nav:lemma	bił
02099029-n	nav:lemma	nidaʼazheehígíí
02101108-n	nav:lemma	łééchąąʼí
02101108-n	nav:lemma	bijaashtélí
02114100-n	nav:lemma	mąʼiitsoh
02114855-n	nav:lemma	mąʼii
02115641-n	nav:lemma	Nahatʼeʼiitsoh
02115641-n	nav:lemma	Bikéyahdę́ę́ʼ
02115641-n	nav:lemma	łééchąąʼí
02115641-n	nav:lemma	ałchiní
02115913-n	nav:lemma	Náátsʼózídę́ę́ʼ
02115913-n	nav:lemma	mąʼiiłchííʼ
02116450-n	nav:lemma	tábąąh
02116450-n	nav:lemma	mąʼiiniiʼí
02116738-n	nav:lemma	Naakaii
02116738-n	nav:lemma	Łizhiní
02116738-n	nav:lemma	Bikéyahdę́ę́ʼ
02116738-n	nav:lemma	łééchąąʼí
02116738-n	nav:lemma	ałchiní
02117135-n	nav:lemma	tééh
02117135-n	nav:lemma	łééchąąʼí
02117512-n	nav:lemma	tééh
02117512-n	nav:lemma	łééchąąʼí
02117512-n	nav:lemma	noodǫ́zígíí
02117646-n	nav:lemma	tééh
02117646-n	nav:lemma	łééchąąʼí
02117646-n	nav:lemma	ditsʼozígíí
02117900-n	nav:lemma	tééh
02117900-n	nav:lemma	łééchąąʼí
02117900-n	nav:lemma	łikizhígíí
02118176-n	nav:lemma	chʼosh
02118176-n	nav:lemma	yighání
02118333-n	nav:lemma	mąʼii
02118333-n	nav:lemma	łitsooí
02121620-n	nav:lemma	gídí
02121620-n	nav:lemma	mósí
02121620-n	nav:lemma	másí
